Description,Total_Sales_Dollars,ProfitMargin
Tangent Albarino,1666.05,94.14003181177037
Tangent Pnt Gris,2527.7,76.77849428334058
Tangle Ridge Canadian Whisky,237.85999999999999,26.872950475069363
Tanqueray Old Tom Gin,1824.27,94.60606160272327
Tanteo Tropical Tequila,199.95000000000002,69.92248062015504
Tarantas Tempranillo,1091.09,21.463857243673743
Tarantula Azul Tequila Gift,3819.27,34.12248937624206
Tardieu Laurent Le Becs Fins,2221.83,92.44046574220349
Tarima 14 Blanco Alicante,2127.86,75.7526341018676
Tariquet Sauvignon,1247.04,10.662047729022328
Tasca D'Almerita Lamuri Nero,459.64,51.88408319554433
Tasca D'Almerita Leone 11,1025.46,54.32683868702826
Tasca D'Almerita Rosso 06,2148.4100000000003,79.91724112250455
Tatoosh Bourbon,5786.89,80.20612107712434
Tatoosh Whiskey,1604.69,79.57362481226905
Tavernello Pinot Grigio IGT,71.94,31.02585487906589
Tavernello Pnt Grigio,143.76,44.07345575959932
Taylor Fladgate 11 Port,1407.78,69.084494687035
Taylor Fladgate 30 yr Tawny,2419.78,32.552546099232174
Taylor Lake Country Wh,63.92,34.167709637046315
Taylor Madeira NY,4670.64,33.91740746450166
Taylor New York Marsala,575.28,28.274926992073425
Tellus Chardonnay,1573.6299999999999,24.85654188087415
Telmo Rodriguez Gaba do XII,107.88,34.59399332591768
Tempranillo Vente Mazzaron,5433.21,31.1456763128979
Temptation Znfdl,441.71999999999997,53.87123064384678
Tempus Fugit Gran Classico,39.99,24.231057764441115
Tempus Fugit de Violettes,32.99,21.885419824189153
Ten High Bourbon,816.08,40.705568081560635
Tenet Syrah The Pundit,2706.6699999999996,44.85105313909712
Tenshen White,4605.44,87.7431906614786
Tentaka Kuni Hawk Heavens J,467.64,55.86348473184501
Tenuta Alzatura Sagrantino,6476.76,76.69668167417042
Tenuta San Guido 09 Sassacia,2039.88,83.76669215836226
Tenuta Santo Pietro Imago 11,329.25,45.62186788154898
Tenuta Sette Cieli Indaco,2159.55,83.36922043944341
Tenuta Sette Cieli Yantra,725.67,73.91651852770543
Tenuta Sette Ponti Crognolo,1091.61,69.42864209745238
Tenuta Sette Ponti Oreno,2753.4900000000002,68.20326204199036
Tenuta di Biserno Il Pino,779.87,68.1716183466475
Tenuta di Capraia 11 Chianti,2558.72,30.244028264132066
Tenuta la Favola Bianco,419.76,34.19096626643796
Tequila Rose Strawberry Gift,9698.52,31.909198516887116
Tercos Torrontes,1005.6899999999999,38.358738776362486
Terlato Fmly Vyd Angels Peak,1154.67,82.29104419444516
Terra D'Oro Pnt Grigio,1870.44,29.13325206903189
Terra D'Oro Znfdl,143.88,32.443703085904914
Terra Mia Lacryma Christi Wh,778.87,32.621618498594124
Terra d'Oro Ch Bl/Viognier,4975.85,65.97767215651598
Terra de Touros Red,487.39,22.8872155768481
Terra de Touros White,953.32,84.20572315696722
Terrazas Alto Cab Svgn Argn,190.78,28.797567879232624
Terrazas Alto Chard Mendoza,278.21,12.397110096689556
Terrazas Torrontes Rsv 10,6460.8,35.358624318969795
Terre Rouge Syrah Les Cotes,9813.789999999999,40.63211053018252
Terre du Lion Saint-Julien,1159.71,88.80323529158153
Terrilogio Primitivo,189.76,42.95952782462057
Terruzzi & Puthod Vernaccia,4.99,32.46492985971944
Thatchers Organic Coffee Hou,99.9,21.221221221221224
Thatchers Organic Cucumber,539.46,24.824824824824827
Thatchers Organic Pomegranat,269.73,27.527527527527536
The Beach House Red,503.52,28.693994280266917
The Big Easy Red,5843.73,30.861282092088445
The Calling Cab Svgn Rio Lgo,8721.51,31.251010432826433
The Calling Dutton Chard RRV,7736.129999999999,29.39221548758874
The Calling Pnt Nr RRV,7921.83,12.999900275567638
The Chocolate Block Red,779.74,36.74173442429528
The Club Mudslide,83.58,91.32567599904283
The Club Strawbry Margarita,143.28,98.97403685092128
The Crusher 12 Sugar Beet Rd,167.88,31.52251608291637
The Crusher Pnt Nr,6155.13,35.780397814505946
The Culprit Red,399.79999999999995,12.341170585292643
The Curator Red,359.64,31.03103103103102
The Curator White,119.88,32.93293293293292
The Divining Rod Chard,239.83,9.635992161114128
The First Lady Cab Svgn,779.4,31.947652040030793
The GlenDronach Cask Strngth,4589.49,97.09510207016466
The Glenlivet 25 Yr Old,5399.82,21.228300202599346
The Glenlivet Oloroso Nadu,794.9,85.25852308466474
The Glenturret 27 Yr Old,4199.79,96.39243866955252
The Great American Wine Chrd,131.89,39.76798847524452
The Immortal Zin,503.58,35.02919099249374
The Insider Cab Svgn,953.4699999999999,11.195947434109085
The Irishman Irish Whiskey,587.25,72.0919540229885
The Loop Svgn Bl,167.88,33.30950679056469
The Macallan 17Yr Old Scotch,6969.71,85.33425350552606
The Macallan 21 Yr Old,1919.94,27.007093971686615
The Macallan MOP,1499.99,25.92617284115228
The Messenger Telegram White,208.89,69.0746325817416
The Monterey Vyds Chard,5436.62,44.59057281914131
The Naked Grape Box Moscato,1956.78,0.7675875673299888
The Naked Grape Chard,8147.66,34.97298610889508
The Naked Grape Harvest Red,4817.5,25.330565646081986
The Offering Rhone,97.96,34.21804818293181
The Pass Svgn Bl,431.52,35.483870967741936
The Path Merlot,287.76,45.87155963302752
The Path Pnt Nr,7052.63,39.639538725269865
The Peach Chenin Bl/Viognier,6866.34,39.373960508800906
The Pessimist Cab Svgn,90.86999999999999,36.34862991086166
The Royal Chenin Blanc,203.83,64.54398273070696
The Rule Cab Svgn Napa Vly,5026.2,4.642075524252909
The Seeker Malbec,9318.29,35.54514830510749
The Shepherd Svgn Bl,8671.5,36.0667704549386
The Show Malbec Argentina,1678.6,26.10985344930299
The Tractor Guy Pnt Nr,1559.22,58.37662420954067
The Transcendentalist,1119.6,27.63129689174705
The Tweeddale 12 Yr Old,1324.75,64.96244574448008
The Usual Suspect Cab Svgn,349.65,27.79064779064779
Thorny Rose Cab Svgn,6779.85,36.67234525837592
Thorny Rose Red,3791.94,35.25214006550736
Thorny Rose Svgn Bl NZ,7901.4800000000005,31.881115942836036
Three Olives Cake Vodka,239.84,41.82788525683789
Three Olives Chocolate Vodka,9001.75,87.92534784902935
Three Olives Dude Vodka,914.39,81.67302792025284
Three Olives Elvis Presley,119.92,43.162108072048035
Three Olives Jacked Apple,670.39,97.64017959695101
Three Olives Mango Vodka,1603.93,1.551813358438342
Three Olives Orange Vodka,2065.56,9.71165204593427
Three Olives Tomato Vodka,314.79,65.24667238476445
Three Olives Vodka w/Flask,4549.44,92.29487585285221
Three Olives Whipped Cream,483.56,89.34155016957564
Three Saints Steak House Red,167.88,32.45175125089349
Three Thieves Bandit Merlot,95.88,31.038798498122645
Three Thieves Bnd Pnt Grigio,567.29,30.097481006187305
Three Wishes Cab Svgn,223.72,21.56266762023959
Three Wishes Merlot,246.75,17.458966565349538
Three Wishes Pnt Grigio Colm,194.10999999999999,21.364174952346595
Thunevin Calvet Cuvee Constn,9925.48,14.641508521502233
Tiamo Chianti,481.63,60.59007952162448
Tiamo Pnt Grigio,635.52,36.25377643504532
Tiamo Prosecco,804.5699999999999,10.585778738953723
Tierra de Antes Malbec Mndza,130.21,42.86153137239843
Tierruca Svgn Bl Rsva,191.76,25.531914893617014
Tijuana White Tequilla,8.99,28.58731924360401
Tikal Natura Malbec,9575.21,22.539662315500124
Tiki Sound Svgn Bl,326.71,67.75121667533898
Tilia Chard Mendoza,4361.7,40.573629548111974
Tin Barn Cab Svgn Sonoma Cty,1671.24,10.885330652689024
Tin Barn Svgn B Hi Vista Vyd,1439.1,0.9380863039399625
Tin Barn Znfdl RRV Gilsson,263.88,32.42382901318781
Tineta Avante 10 Tinto Fino,6846.77,33.30300272975432
Tineta Tinto Fino Ribera Del,489.65,8.538752169917288
Tintero Langhe Arneis,2004.77,77.14700439451907
Tintonegro Mendocino Malbec,1780.3799999999999,27.813163481953286
Tippy Cow Choclate Rum Cream,479.76,46.42321160580289
Tippy Cow Shamrock Mint,3089.3399999999997,87.24452472049046
Tippy Cow Vanilla Soft Serve,239.88,40.970485242621315
Tisdale Cab Svgn Cal,574.5600000000001,32.33082706766919
Tisdale Chard Cal,690.27,28.288930418531876
Tisdale Merlot Cal,1053.3600000000001,37.5598086124402
Tisdale Shiraz Cal,522.69,25.340067726568332
Tisdale Vyds Pnt Grigio,1244.88,35.087719298245624
Tisdale Vyds Pnt Nr,494.76000000000005,31.42129517341742
Tisdale Vyds Sweet Red,191.52,19.48621553884713
Tisdale Vyds Wh Znfdl Cal,1193.01,36.26876555938342
Tiziano Chianti,7232.57,31.80639800236984
Tiziano Pnt Gr Delle Venezie,1282.93,26.35139875129586
Tiziano Prosecco,1529.1,39.022954679223076
Toad Hollow Risque Sparkling,1173.3,40.42700076706724
Toad Hollow Rose Eye Pnt Nr,1929.41,63.164905333754874
Toasted Head BB Oaked Svgn B,642.47,82.34314442697713
Toasted Head Untamed Red,6142.65,24.602899400096042
Tohu Chard Marlborough NZ,3830.28,21.238134026755223
Tohu Pnt Nr Marlboro,1135.52,22.00929970410032
Tom Eddy Cab Svgn Napa,1099.8,57.5177304964539
Tom Eddy Mt Veeder Cab S Rsv,3743.52,81.181348036073
Tomada de Castro Albarino,215.88,33.35186214563646
Tomahawk Maple Cream Liqueur,3644.85,69.02994273379583
Tommasi Amarone,6379.0,31.667816272142975
Tommasi Poggio Tufo Cab Svgn,269.73,74.78960441923405
Tommaso Bussola Amarone Clsc,899.8499999999999,61.04350725120854
Tons de Durum Douro Red,733.4,77.91109899100081
Torii Mor Pnt Nr Deux Verres,594.83,43.98399542726494
Tormaresca Neprica Puglia,709.39,38.003073062772245
Tormaresca Primitivo,491.63,39.88161829017757
Torna Sorrento Limoncello,265.81,87.85598735939205
Torre Migliori Monte d'Abruz,1061.32,33.58836166283496
Torremoron Tinto,1242.98,86.44547780334358
Torres Sangre de Toro Catal,5527.41,37.98107974621025
Torrontes Jelu San Juan,2542.92,13.040913595394265
Tortiose Crk La Charmel Mus1,5859.55,32.37193982473057
Tortoise Creek Cab Svgn,819.36,20.13766842413591
Tortoise Creek Cal Pnt Nr,1805.61,32.40954580446497
Tortoise Creek Chard,696.43,15.121404879169473
Tortoise Creek Znfdl,143.88,31.526271893244374
Toucas Vinho Verde DOC,878.12,35.389240650480566
Tozai Blossom of Peace,7333.719999999999,28.619036450805314
Tozai Nigori Voice Mist Sake,131.94,31.969076853115048
Tozai Snow Maiden Junmai Ngr,449.57,33.5555657233873
Tozai Typhoon Sake,79.95,21.575984990619137
Tracia Syrah,44.94,88.49577214063194
Trackers Crossing Moscato,146.79,21.193541794400154
Trader Joe's Chard 720 Btls,45.48,32.45382585751979
Trader Joe's Pet Rsv Merlot,89.88,35.11348464619493
Trader Joe's Petit Rsv Znfdl,93.48,31.06546854942234
Tranzind Red Blend,2504.4,39.572352659319606
Trapiche Chard,1725.12,35.058430717863104
Trapiche Malbec,646.92,34.2237061769616
Travis Hasse's Apple Pie Liq,271.83,48.08520030901666
Treana White Table Central,215.88,31.962201222901616
Trefethen Merlot Napa,479.88,33.78344586146537
Trentadue Merlot Alex Vly,208.89,27.73229929628033
Trentadue Znfdl Alex Vly,9342.67,34.224370549318344
Triga Alicante Tinto 11,4077.96,35.06753376688344
Triibe Celtic,318.83,68.42204309506633
Trim Cabernet Sauvignon,727.4399999999999,29.973606070603758
Trimbach Pnt Gris Rsv,1511.28,22.740987771954906
Trinchero BRV Cab Svgn Napa,1839.77,12.467319284475783
Trinity Oaks Cab Svgn Cal,1997.5,28.1351689612015
Trinity Oaks Chard Cal,1478.1499999999999,28.924669350201267
Trinity Oaks Merlot Cal,958.8,31.914893617021278
Trinity Oaks Pnt Grigio Cal,2588.7599999999998,32.41551939924906
Trinity Oaks Pnt Nr Cal,1094.6299999999999,18.81092241213926
Triple Crown Blended Whiskey,1295.19,94.39001227619113
Triple Eight Vodka,63.98,24.257580493904342
Triton Avante Mencia,2773.15,95.18561924165661
Trivento Birds & Bees Sw Red,244.44,31.075110456553762
Trivento Golden RSV Malbec,93.48,34.65982028241336
Trombetta Family Pnt Nr Gaps,3989.43,84.27068528586791
Trombetta Family Wines Pnt N,2649.4700000000003,72.50695422103288
Truchard Carneros Cab Svgn,7124.73,7.9180544385541545
Truchard Carneros Chard,5287.099999999999,34.27247451343836
Truchard Vyds The Shepard Rd,917.5699999999999,14.012009982889584
True Myth Chard Keg,310.99,34.21010321875302
Truuli Peak Vodka,2636.43,92.16023182864707
Truvee Chard,1783.29,20.89060108002624
Truvee Red,1563.51,14.320982916642688
Tsilili Tsipouro,9227.75,23.35390533987159
Tullamore Dew 10 Yr Old,4138.9400000000005,84.61828390844033
Tullamore Dew Crock,9986.67,7.755437998852472
Tullia Prosecco,491.67,19.783594687493654
Tullibardine 20 YO Highland,2879.84,95.50356964275794
Tullibardine Burgundy Finish,3054.5299999999997,84.92304871780601
Tullibardine Sauterne Finish,2794.5699999999997,77.9314885653249
Tullibardine Sherry Finish,3509.4599999999996,95.66001607084851
Turnbull Cab Svgn 11,1982.63,73.10239429444728
Turnbull Cab Svgn Napa,5526.75,9.871081557877599
Turnbull Cab Svgn Oakvile 12,2309.67,27.755913182402676
Turning Leaf Pnt Nr RSV VDP,549.5,18.87170154686079
Tussock Jumper Chard,9.99,31.931931931931935
Tussock Jumper Malbec,59.88,34.669338677354716
Tutunjian Cab Svgn,185.88,34.667527437056165
Twenty 2 Coffee Vodka,299.88,26.490596238495396
Twenty Grand Cognac,1659.1699999999998,88.52197182928813
Twisted Cab Svgn Cal,970.92,71.85761957730811
Twisted Chard Cal,458.49,8.944578943924618
Twisted Moscato,1591.23,30.318055843592695
Two Hands Bella Gardn Shiraz,5039.28,88.12032671334
Two Oceans WestrnCape Shiraz,6964.77,30.626280551978024
Two Vines Vineyard 10 Red,978.65,31.00189035916824
Ty Ku Coconut Nigori,4404.4400000000005,39.45745656655558
Ty Ku Cucumber Sake,359.7,34.195162635529606
Uncle Val's Peppered Gin,9812.449999999999,70.48953115684665
Underwood Pnt Nr,8082.38,4.947552577334895
Undone Pnt Nr,3496.5,31.42513942513942
Urban Rsl Mosel,2014.56,33.30950679056468
Uvaggio Primitivo Lodi,2817.65,84.1506219722109
Valandraud 09 St Emilion Cru,2459.59,79.81614821982525
Valckenberg Dornfelder,6354.7,29.846727618927726
Valckenberg Madonna Spatlese,155.88,32.409545804464976
Valckenberg Rsl,194.85,47.03618167821401
Valdivieso Brut,220.83,78.60345061812254
Valdivieso Cab Franc Rsva,7167.57,21.02358260888975
Valentin Bianchi Elsa Malbec,995.17,24.370710531868927
Valle de la Puerta Torrontes,3452.16,42.532501390433815
Valley of the Moon Blend 41,659.67,6.134885624630485
Valley of the Moon Pnt Bl,5314.59,32.313875576479084
Valley of the Moon Znfdl,1599.2,30.455227613806912
Valmaggiore Nebbiolo d'Alba,986.79,61.90070835740127
Vampire Transylvania Merlot,227.15,96.24036979969183
Van Gogh Chocolate Liqueur,206.77,5.614934468249753
Van Ruiten Family Cab Svgn,346.17,88.2658809255568
Van Ruiten Family Chard,1208.03,92.26178157827206
Van Winkle Special Rsv 10 Yr,3459.42,33.912332125038304
Van Winkle Special Rsv 12 Yr,2649.62,29.922403967361355
VanGogh Acai Blueberry Vodka,1427.49,34.12353151335561
Vecchia Romagna Nera Brandy,8005.139999999999,12.471986748514077
VeeV Acai Spirit,1095.99,56.26146223961898
Vega Sindoa 14 Chard Navarra,1984.3,81.28206420400141
Vega Sindoa 14 Garnacha Nava,1704.66,95.19317635188249
Vega Sindoa Cab Svgn Navarra,6523.72,72.87161312870572
Vegan Vines Chard,5825.52,92.64615004325795
Velvet Crush Cab Svgn,163.88,1.1471808640468608
Vendange Chard 192/2Pk  Plt,191.88,18.261413383364598
Vendange Pnt Grigio Cal,1655.8500000000001,30.602409638554217
Vendange Shiraz,175.56,12.337662337662337
Vendange Sweet Pink Moscato,195.72,12.44635193133048
Vendange Sweet Red,104.85000000000001,21.545064377682404
Vendange Sweet White,395.01,91.64578111946533
Venta Morales Organic Tempra,246.21,19.873278908249045
Venta Morales Tempranillo,5737.03,47.48589426933448
Verde Sole Chard,923.16,55.803977642012214
Verde Sole Petite Sirah,5506.91,8.364218772415015
Verde Sole Pnt Grigio,536.51,36.12048237684292
Verde Sole Znfdl,6549.22,36.178048683660045
Verite La Joie Red Sonoma,2549.94,65.98625850020001
Verite La Muse Red Sonoma,849.98,34.210216710981435
Very Old Barton,467.64,24.78829869130099
Veuve du Vernay Brut Rose,1090.99,41.658493661720094
Veuve du Vernay Sparkling Ro,191.52,1.503759398496238
Veuve du Vernay Sprklng Brut,1394.0,48.19512195121952
Viberti Barbera D'Alba Gemel,2417.58,42.6203062566699
Viberti Barolo Buon Padre,1268.71,48.259551827746286
Viberti Barolo Rsv 06 Volta,4065.5699999999997,95.5253506888333
Viberti Bricco Airoli,1362.53,95.68670047631979
Viberti Chard,308.22999999999996,64.84443435097167
Viberti Langhe Nebbolio,5043.509999999999,58.440054644483695
Vidal Jackson-Triggs RSV Icw,3417.3799999999997,31.277762496415374
Vietti Barbera D'Asti Vigne,6401.41,9.077218925205537
Vietti Barolo Castiglione,6198.76,39.10814420948706
Vietti Nebbiolo Perbacco DOC,724.7099999999999,67.81609195402298
Vieux Ch Certan 10 Red Brdx,1629.95,46.66584864566398
Vieux Clocher Chateauneuf Du,944.73,69.76914038931758
Vieux Clocher Cote du Rhone,419.7,61.83940910173933
Vieux Clocher Rose CDR,223.82,45.715306943079256
Vieux Telegraphe Pigeoulet,2798.6,78.27663831915956
Vigna Magana Dignus,359.82,96.24534489466956
Vigne A Porrona Rosso,272.79,96.82539682539681
Vikingfjord Vodka,1103.31,82.6993320100425
Villa Cornaro Pinot Grigio,671.16,33.79224030037547
Villa Fassini Sangio/Cab,89.88,35.51401869158878
Villa Jolanda Cocnut Moscato,3366.94,24.31703564661086
Villa Jolanda Pineap Moscato,2450.77,20.090420561701023
Villa Jolanda Xmas Spumante,7692.3,17.685087685087687
Villa Maria Clr Slct Svgn Bl,831.48,5.787270890460385
Villa Mount Eden Gran Rs Pnt,449.64,31.54523618895117
Villa Novare Valpol Ripasso,4256.91,31.902718168812584
Villa Olmi Cabernet Svgn,107.88,31.03448275862068
Villa Rosa Barolo Piedmonte,1376.49,38.870605670945665
Villadoria Barolo,1439.64,31.507876969242314
Vin Vault Cab Svgn,352.82,64.79791395045632
Vin Vault Pnt Nr,314.7,73.84175405147761
Vin Vault Red,73.42999999999999,40.92332833991556
Vina Borgia Garnacha,2954.56,25.400398028809697
Vina Cobos Cocodrilo Corte,1874.25,99.09297052154194
Vincent Girardin Bour Bl 11,2098.95,10.648657662164416
Vincent Van Gogh Espresso V,167.94,23.079671311182558
Vincent Van Gogh Pineapple,1203.57,20.219845958274128
Vincent Van Gogh Raspberry,419.84999999999997,6.966773847802788
Vinedo de Los Vientos Alcyo,1790.48,36.44665117733793
Vinedo de Los Vientos Estiv,319.8,18.34896810506567
Vino Dious Cab Svgn 11,1245.11,9.778252523873393
Vino Dious Chard 13,662.49,7.862760192606685
Vino Dious Welch Rsl 13,899.25,15.590770086182934
Vino Rose,1982.48,36.261652072152046
Vino.e Falanghina Beneventno,558.5699999999999,63.35284744973772
Vinum Cellars Chard,358.04999999999995,31.529116045245072
Vinum Cellars Pnt Nr,433.7,3.6292367996310837
Vinum Cellars Scrapper Cab F,2581.12,1.2207878750309853
Vinum Cellars Znfdl Cal,275.31,42.69732301768915
Vinyes Domenech Furvus,692.7900000000001,67.82574806218335
Virginie Taunt Svgn Blanc,541.63,37.58839059874822
Virtu St Supery White Blend,879.56,78.35281277002137
Vista Point Cab Svgn,209.4,20.5730659025788
Vista Point Chard,310.61,20.028331347992662
Vista Point Merlot,125.64000000000001,7.927411652340025
Vista Point Pnt Grigio/Col,251.28000000000003,24.11652340019104
Vistamar Svgn Bl,477.51,39.66199660740089
Viu Manent Cab Svgn La Capil,167.88,65.51107934238742
Viu Manent Estate Rsv Malbec,615.72,28.04034301305789
Viu Manent Rsva Cab Svgn,575.28,39.54943679599499
Viu Manent Rsva Svgn Blanc,95.88,39.54943679599499
Viu Manet Rsva Chard,215.23,14.695906704455682
Viu Manet Rsva Merlot,287.64,31.53942428035043
